keV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
11.08,0.383103,0.237268,0.303440,0.535564,0.985562,1.806637,2.904600,4.420998,6.070384,8.841183,11.496708,15.555346,19.386086,25.094270,29.938191,37.252867,42.627883,47.112256,59.103555,69.960937,74.703736,83.244739,91.742145,104.753609,114.555509,129.395369,139.860342,158.947407,164.761866,178.509209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.596150,47.447551,51.969177,56.116065,0.000000,0.000000,0.000000,0.000000,79.793266,84.156260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.706160
11.10,0.383063,0.237090,0.302840,0.533793,0.981382,1.797995,2.889862,4.397928,6.038292,8.794204,11.435557,15.472693,19.283548,24.962155,29.781349,37.058886,42.407384,46.870160,58.801842,69.606223,74.327895,82.828533,91.287406,104.237813,113.995130,128.766542,139.184715,158.184072,163.979211,177.673591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.382332,47.215026,51.714612,55.841488,0.000000,0.000000,0.000000,0.000000,79.405018,83.747548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.030015
11.12,0.383023,0.236913,0.302242,0.532031,0.977228,1.789409,2.875225,4.375020,6.006426,8.747558,11.374841,15.390626,19.181736,24.830971,29.625609,36.866262,42.188420,46.629740,58.502208,69.253942,73.954615,82.415152,90.835734,103.725477,113.438494,128.141895,138.513558,157.425768,163.201673,176.843379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.169944,46.984056,51.461749,55.568745,0.000000,0.000000,0.000000,0.000000,79.019354,83.341552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.358304
11.14,0.382983,0.236736,0.301646,0.530277,0.973099,1.780880,2.860688,4.352271,5.974785,8.701243,11.314555,15.309142,19.080643,24.700711,29.470961,36.674983,41.970977,46.390982,58.204635,68.904072,73.583876,82.004571,90.387102,103.216574,112.885568,127.521392,137.846836,156.672452,162.429209,176.018528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.958975,46.754629,51.210573,55.297820,0.000000,0.000000,0.000000,0.000000,78.636250,82.938249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139.690991
11.16,0.382943,0.236559,0.301053,0.528533,0.968994,1.772407,2.846251,4.329682,5.943367,8.655255,11.254696,15.228233,18.980262,24.571365,29.317395,36.485036,41.755041,46.153872,57.909106,68.556593,73.215656,81.596767,89.941484,102.711074,112.336322,126.904999,137.184509,155.924081,161.661777,175.198993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.749412,46.526730,50.961070,55.028699,0.000000,0.000000,0.000000,0.000000,78.255686,82.537615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139.028039
11.18,0.382903,0.236383,0.300462,0.526797,0.964914,1.763989,2.831912,4.307250,5.912170,8.609592,11.195260,15.147896,18.880588,24.442927,29.164903,36.296411,41.540600,45.918395,57.615602,68.211483,72.849933,81.191716,89.498855,102.208948,111.790725,126.292681,136.526543,155.180617,160.899335,174.384731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.541245,46.300347,50.713227,54.761366,0.000000,0.000000,0.000000,0.000000,77.877640,82.139628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.369411
11.20,0.382863,0.236208,0.299873,0.525070,0.960858,1.755626,2.817671,4.284973,5.881193,8.564251,11.136243,15.068125,18.781614,24.315388,29.013474,36.109096,41.327641,45.684537,57.324107,67.868723,72.486685,80.789393,89.059190,101.710167,111.248746,125.684404,135.872900,154.442016,160.141843,173.575698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.334460,46.075467,50.467028,54.495806,0.000000,0.000000,0.000000,0.000000,77.502092,81.744267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.715073
11.22,0.382823,0.236033,0.299286,0.523352,0.956827,1.747317,2.803527,4.262852,5.850432,8.519229,11.077642,14.988916,18.683334,24.188740,28.863100,35.923079,41.116151,45.452284,57.034602,67.528292,72.125892,80.389777,88.622464,101.214704,110.710354,125.080134,135.223544,153.708239,159.389258,172.771853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.129047,45.852078,50.222461,54.232004,0.000000,0.000000,0.000000,0.000000,77.129019,81.351509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.064989
11.24,0.382783,0.235858,0.298702,0.521642,0.952820,1.739063,2.789479,4.240883,5.819887,8.474524,11.019453,14.910263,18.585742,24.062975,28.713770,35.738348,40.906116,45.221622,56.747071,67.190170,71.767532,79.992844,88.188651,100.722530,110.175520,124.479838,134.578440,152.979246,158.641541,171.973152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.924994,45.630167,49.979512,53.969946,0.000000,0.000000,0.000000,0.000000,76.758402,80.961333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.419122
11.26,0.382744,0.235684,0.298119,0.519942,0.948836,1.730862,2.775526,4.219067,5.789555,8.430131,10.961672,14.832161,18.488831,23.938087,28.565477,35.554894,40.697525,44.992538,56.461497,66.854338,71.411585,79.598571,87.757727,100.233619,109.644213,123.883482,133.937552,152.254997,157.898651,171.179553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.722289,45.409721,49.738166,53.709616,0.000000,0.000000,0.000000,0.000000,76.390220,80.573716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.777439
11.28,0.382704,0.235510,0.297539,0.518249,0.944877,1.722714,2.761667,4.197401,5.759434,8.386050,10.904296,14.754606,18.392597,23.814066,28.418211,35.372704,40.490365,44.765018,56.177863,66.520776,71.058031,79.206936,87.329668,99.747941,109.116405,123.291035,133.300845,151.535453,157.160550,170.391015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.520921,45.190729,49.498412,53.451001,0.000000,0.000000,0.000000,0.000000,76.024453,80.188638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.139905
11.30,0.382665,0.235337,0.296961,0.516565,0.940940,1.714618,2.747902,4.175885,5.729524,8.342276,10.847321,14.677592,18.297033,23.690906,28.271962,35.191769,40.284624,44.539048,55.896153,66.189465,70.706848,78.817917,86.904449,99.265472,108.592066,122.702462,132.668284,150.820575,156.427197,169.607496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.320880,44.973178,49.260234,53.194086,0.000000,0.000000,0.000000,0.000000,75.661080,79.806078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.506486
11.32,0.382625,0.235164,0.296385,0.514890,0.937028,1.706575,2.734229,4.154517,5.699821,8.298808,10.790744,14.601116,18.202133,23.568599,28.126723,35.012076,40.080289,44.314615,55.616349,65.860385,70.358018,78.431491,86.482048,98.786182,108.071167,122.117732,132.039837,150.110325,155.698554,168.828957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.122153,44.757056,49.023621,52.938857,0.000000,0.000000,0.000000,0.000000,75.300083,79.426015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.877149
11.34,0.382586,0.234991,0.295811,0.513223,0.933138,1.698584,2.720649,4.133295,5.670324,8.255642,10.734560,14.525173,18.107891,23.447137,27.982485,34.833615,39.877349,44.091707,55.338437,65.533518,70.011520,78.047637,86.062440,98.310047,107.553679,121.536814,131.415467,149.404665,154.974582,168.055356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.924730,44.542352,48.788559,52.685299,0.000000,0.000000,0.000000,0.000000,74.941440,79.048428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.251859
11.36,0.382547,0.234819,0.295240,0.511564,0.929271,1.690645,2.707160,4.112219,5.641031,8.212777,10.678768,14.449757,18.014302,23.326514,27.839238,34.656377,39.675791,43.870309,55.062399,65.208845,69.667334,77.666333,85.645602,97.837040,107.039575,120.959676,130.795143,148.703556,154.255243,167.286653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.728601,44.329053,48.555035,52.433400,0.000000,0.000000,0.000000,0.000000,74.585133,78.673296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.630583
11.38,0.382507,0.234648,0.294670,0.509914,0.925427,1.682756,2.693761,4.091288,5.611941,8.170208,10.623363,14.374864,17.921361,23.206722,27.696975,34.480349,39.475604,43.650410,54.788220,64.886348,69.325441,77.287557,85.231510,97.367135,106.528826,120.386286,130.178830,148.006962,153.540500,166.522810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.533754,44.117148,48.323037,52.183145,0.000000,0.000000,0.000000,0.000000,74.231142,78.300600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.013290
11.40,0.382468,0.234476,0.294103,0.508272,0.921606,1.674918,2.680452,4.070499,5.583051,8.127935,10.568342,14.300490,17.829060,23.087754,27.555686,34.305522,39.276775,43.431997,54.515884,64.566007,68.985822,76.911289,84.820143,96.900306,106.021404,119.816614,129.566495,147.314846,152.830315,165.763786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.340178,43.906626,48.092552,51.934521,0.000000,0.000000,0.000000,0.000000,73.879448,77.930319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.399945
11.42,0.382429,0.234306,0.293537,0.506637,0.917807,1.667130,2.667232,4.049852,5.554360,8.085954,10.513701,14.226630,17.737396,22.969603,27.415365,34.131886,39.079294,43.215056,54.245376,64.247805,68.648458,76.537508,84.411477,96.436527,105.517283,119.250629,128.958107,146.627171,152.124651,165.009544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.147865,43.697475,47.863567,51.687514,0.000000,0.000000,0.000000,0.000000,73.530033,77.562434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.790518
11.44,0.382390,0.234135,0.292974,0.505011,0.914030,1.659391,2.654100,4.029346,5.525867,8.044262,10.459438,14.153279,17.646362,22.852261,27.276001,33.959431,38.883149,42.999575,53.976680,63.931724,68.313330,76.166192,84.005490,95.975774,105.016434,118.688301,128.353633,145.943901,151.423472,164.260044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.956802,43.489683,47.636070,51.442111,0.000000,0.000000,0.000000,0.000000,73.182878,77.196925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.184977
11.46,0.382351,0.233965,0.292413,0.503394,0.910275,1.651702,2.641055,4.008979,5.497569,8.002858,10.405549,14.080435,17.555953,22.735723,27.137587,33.788145,38.688328,42.785543,53.709780,63.617747,67.980419,75.797322,83.602159,95.518021,104.518831,118.129600,127.753040,145.265001,150.726740,163.515249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.766979,43.283239,47.410049,51.198298,0.000000,0.000000,0.000000,0.000000,72.837963,76.833772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.583289
11.48,0.382312,0.233796,0.291853,0.501784,0.906542,1.644062,2.628097,3.988750,5.469465,7.961738,10.352031,14.008091,17.466163,22.619980,27.000116,33.618020,38.494821,42.572946,53.444663,63.305854,67.649706,75.430877,83.201464,95.063244,104.024448,117.574496,127.156297,144.590434,150.034421,162.775121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.578387,43.078133,47.185492,50.956064,0.000000,0.000000,0.000000,0.000000,72.495272,76.472956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.985425
11.50,0.382274,0.233627,0.291296,0.500182,0.902832,1.636471,2.615225,3.968658,5.441553,7.920901,10.298881,13.936243,17.376988,22.505027,26.863578,33.449045,38.302616,42.361773,53.181312,62.996030,67.321174,75.066836,82.803381,94.611419,103.533258,117.022960,126.563374,143.920165,149.346479,162.039622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.391016,42.874354,46.962387,50.715394,0.000000,0.000000,0.000000,0.000000,72.154785,76.114458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.391352
11.52,0.382235,0.233458,0.290741,0.498587,0.899142,1.628928,2.602439,3.948702,5.413832,7.880344,10.246095,13.864888,17.288422,22.390856,26.727966,33.281211,38.111702,42.152012,52.919712,62.688256,66.994804,74.705180,82.407889,94.162520,103.045234,116.474963,125.974238,143.254160,148.662878,161.308716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.204855,42.671890,46.740721,50.476276,0.000000,0.000000,0.000000,0.000000,71.816484,75.758259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.801040
11.54,0.382196,0.233290,0.290188,0.497001,0.895474,1.621432,2.589737,3.928881,5.386300,7.840064,10.193671,13.794022,17.200460,22.277460,26.593272,33.114508,37.922068,41.943651,52.659851,62.382516,66.670578,74.345890,82.014968,93.716524,102.560351,115.930476,125.388860,142.592384,147.983584,160.582366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.019894,42.470731,46.520484,50.238697,0.000000,0.000000,0.000000,0.000000,71.480353,75.404341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.214460
11.56,0.382158,0.233122,0.289637,0.495423,0.891828,1.613984,2.577118,3.909194,5.358955,7.800059,10.141605,13.723639,17.113097,22.164834,26.459488,32.948927,37.733703,41.736677,52.401711,62.078793,66.348478,73.988945,81.624596,93.273408,102.078584,115.389471,124.807208,141.934804,147.308563,159.860536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.836123,42.270866,46.301663,50.002645,0.000000,0.000000,0.000000,0.000000,71.146373,75.052684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,126.631580
11.58,0.382119,0.232955,0.289088,0.493852,0.888202,1.606583,2.564583,3.889638,5.331796,7.760327,10.089894,13.653736,17.026327,22.052970,26.326607,32.784458,37.546598,41.531080,52.145281,61.777070,66.028488,73.634327,81.236751,92.833147,101.599907,114.851919,124.229252,141.281385,146.637779,159.143191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.653534,42.072284,46.084247,49.768107,0.000000,0.000000,0.000000,0.000000,70.814526,74.703272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,126.052372
11.60,0.382081,0.232788,0.288541,0.492289,0.884598,1.599228,2.552130,3.870214,5.304821,7.720866,10.038535,13.584309,16.940146,21.941863,26.194621,32.621091,37.360741,41.326848,51.890544,61.477330,65.710589,73.282016,80.851414,92.395718,101.124294,114.317792,123.654964,140.632093,145.971199,158.430293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.472116,41.874976,45.868224,49.535072,0.000000,0.000000,0.000000,0.000000,70.484796,74.356084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.476806
11.62,0.382043,0.232621,0.287996,0.490733,0.881014,1.591920,2.539760,3.850921,5.278028,7.681672,9.987526,13.515353,16.854548,21.831505,26.063522,32.458818,37.176121,41.123970,51.637487,61.179557,65.394764,72.931992,80.468564,91.961099,100.651722,113.787063,123.084313,139.986897,145.308790,157.721809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.291860,41.678930,45.653583,49.303526,0.000000,0.000000,0.000000,0.000000,70.157165,74.011105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.904852
11.64,0.382004,0.232455,0.287452,0.489185,0.877451,1.584657,2.527470,3.831756,5.251417,7.642745,9.936863,13.446866,16.769529,21.721891,25.933303,32.297629,36.992729,40.922434,51.386097,60.883734,65.080996,72.584239,80.088181,91.529267,100.182165,113.259705,122.517270,139.345762,144.650518,157.017704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.112756,41.484138,45.440314,49.073457,0.000000,0.000000,0.000000,0.000000,69.831617,73.668315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.336483
11.66,0.381966,0.232289,0.286911,0.487645,0.873908,1.577440,2.515260,3.812720,5.224985,7.604080,9.886543,13.378842,16.685084,21.613014,25.803957,32.137515,36.810555,40.722229,51.136358,60.589846,64.769269,72.238736,79.710244,91.100198,99.715599,112.735689,121.953806,138.708657,143.996351,156.317942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.934796,41.290587,45.228404,48.844855,0.000000,0.000000,0.000000,0.000000,69.508134,73.327697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.771669
11.68,0.381928,0.232124,0.286372,0.486112,0.870386,1.570269,2.503130,3.793810,5.198731,7.565678,9.836563,13.311277,16.601207,21.504867,25.675475,31.978467,36.629587,40.523344,50.888259,60.297877,64.459565,71.895466,79.334734,90.673871,99.252000,112.214990,121.393892,138.075550,143.346255,155.622491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.757969,41.098269,45.017843,48.617707,0.000000,0.000000,0.000000,0.000000,69.186700,72.989233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.210382
11.70,0.381890,0.231959,0.285835,0.484587,0.866884,1.563142,2.491080,3.775026,5.172654,7.527534,9.786922,13.244169,16.517895,21.397446,25.547852,31.820476,36.449816,40.325768,50.641784,60.007811,64.151868,71.554410,78.961631,90.250264,98.791344,111.697580,120.837501,137.446407,142.700200,154.931315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.582266,40.907174,44.808620,48.392000,0.000000,0.000000,0.000000,0.000000,68.867299,72.652907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122.652594
11.72,0.381852,0.231794,0.285299,0.483069,0.863402,1.556059,2.479108,3.756368,5.146751,7.489648,9.737614,13.177513,16.435141,21.290743,25.421079,31.663534,36.271232,40.129490,50.396921,59.719631,63.846162,71.215551,78.590915,89.829354,98.333607,111.183434,120.284603,136.821199,142.058152,154.244381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.407680,40.717291,44.600724,48.167725,0.000000,0.000000,0.000000,0.000000,68.549914,72.318701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122.098277
11.74,0.381814,0.231630,0.284766,0.481558,0.859940,1.549021,2.467213,3.737833,5.121023,7.452016,9.688639,13.111305,16.352943,21.184753,25.295150,31.507632,36.093826,39.934500,50.153657,59.433324,63.542430,70.878869,78.222567,89.411119,97.878766,110.672525,119.735171,136.199893,141.420080,153.561657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.234200,40.528611,44.394145,47.944868,0.000000,0.000000,0.000000,0.000000,68.234529,71.986599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.547405
11.76,0.381776,0.231466,0.284234,0.480054,0.856497,1.542026,2.455396,3.719420,5.095466,7.414637,9.639993,13.045542,16.271294,21.079469,25.170058,31.352760,35.917587,39.740787,49.911978,59.148873,63.240656,70.544349,77.856568,88.995539,97.426798,110.164827,119.189178,135.582459,140.785953,152.883109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.061817,40.341124,44.188872,47.723420,0.000000,0.000000,0.000000,0.000000,67.921129,71.656583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.999949
11.78,0.381738,0.231303,0.283704,0.478558,0.853074,1.535075,2.443655,3.701130,5.070080,7.377508,9.591673,12.980219,16.190191,20.974887,25.045795,31.198911,35.742506,39.548340,49.671871,58.866263,62.940825,70.211972,77.492899,88.582592,96.977679,109.660316,118.646596,134.968866,140.155739,152.208705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.890524,40.154821,43.984894,47.503368,0.000000,0.000000,0.000000,0.000000,67.609697,71.328636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.455883
11.80,0.381700,0.231140,0.283177,0.477069,0.849671,1.528167,2.431991,3.682960,5.044863,7.340628,9.543676,12.915333,16.109629,20.870999,24.922355,31.046076,35.568573,39.357150,49.433324,58.585480,62.642920,69.881720,77.131542,88.172256,96.531388,109.158964,118.107398,134.359084,139.529409,151.538412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.720311,39.969693,43.782202,47.284701,0.000000,0.000000,0.000000,0.000000,67.300217,71.002743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.915180
11.82,0.381663,0.230977,0.282651,0.475587,0.846287,1.521301,2.420401,3.664910,5.019814,7.303994,9.496000,12.850881,16.029603,20.767800,24.799730,30.894247,35.395779,39.167205,49.196323,58.306508,62.346926,69.553578,76.772477,87.764511,96.087901,108.660748,117.571558,133.753082,138.906931,150.872199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.551170,39.785729,43.580784,47.067409,0.000000,0.000000,0.000000,0.000000,66.992674,70.678888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.377813
11.84,0.381625,0.230815,0.282127,0.474112,0.842922,1.514478,2.408887,3.646979,4.994931,7.267605,9.448643,12.786859,15.950108,20.665285,24.677915,30.743415,35.224114,38.978496,48.960856,58.029333,62.052827,69.227527,76.415686,87.359336,95.647196,108.165642,117.039048,133.150831,138.288275,150.210033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.383091,39.602921,43.380632,46.851479,0.000000,0.000000,0.000000,0.000000,66.687054,70.357053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.843757
11.86,0.381588,0.230653,0.281604,0.472645,0.839576,1.507697,2.397446,3.629165,4.970213,7.231458,9.401601,12.723263,15.871142,20.563448,24.556902,30.593572,35.053570,38.791012,48.726911,57.753940,61.760609,68.903551,76.061152,86.956711,95.209251,107.673623,116.509843,132.552302,137.673412,149.551884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.216067,39.421259,43.181734,46.636903,0.000000,0.000000,0.000000,0.000000,66.383340,70.037223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.312986
11.88,0.381550,0.230491,0.281084,0.471184,0.836249,1.500957,2.386079,3.611469,4.945660,7.195551,9.354872,12.660089,15.792698,20.462283,24.436686,30.444710,34.884136,38.604743,48.494475,57.480314,61.470255,68.581633,75.708856,86.556616,94.774044,107.184664,115.983916,131.957465,137.062312,148.897721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.050090,39.240734,42.984081,46.423668,0.000000,0.000000,0.000000,0.000000,66.081517,69.719382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117.785473
11.90,0.381513,0.230330,0.280565,0.469730,0.832941,1.494259,2.374784,3.593888,4.921268,7.159882,9.308453,12.597335,15.714773,20.361785,24.317258,30.296821,34.715805,38.419680,48.263536,57.208442,61.181752,68.261757,75.358780,86.159029,94.341553,106.698743,115.461242,131.366291,136.454946,148.247511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.885150,39.061338,42.787662,46.211765,0.000000,0.000000,0.000000,0.000000,65.781571,69.403515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117.261194
11.92,0.381475,0.230170,0.280049,0.468283,0.829651,1.487602,2.363562,3.576422,4.897037,7.124449,9.262342,12.534996,15.637362,20.261947,24.198613,30.149896,34.548566,38.235813,48.034082,56.938309,60.895084,67.943906,75.010906,85.763932,93.911758,106.215835,114.941795,130.778751,135.851284,147.601226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.721241,38.883061,42.592469,46.001182,0.000000,0.000000,0.000000,0.000000,65.483486,69.089605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,116.740123
11.94,0.381438,0.230009,0.279534,0.466843,0.826380,1.480986,2.352412,3.559070,4.872966,7.089251,9.216536,12.473069,15.560461,20.162765,24.080744,30.003929,34.382411,38.053131,47.806101,56.669901,60.610236,67.628064,74.665218,85.371305,93.484636,105.735917,114.425550,130.194818,135.251298,146.958835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.558352,38.705894,42.398491,45.791909,0.000000,0.000000,0.000000,0.000000,65.187249,68.777638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,116.222235
11.96,0.381401,0.229849,0.279021,0.465410,0.823127,1.474410,2.341333,3.541831,4.849053,7.054285,9.171033,12.411552,15.484067,20.064234,23.963646,29.858911,34.217332,37.871626,47.579581,56.403205,60.327194,67.314216,74.321697,84.981127,93.060167,105.258966,113.912482,129.614462,134.654959,146.320308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.396478,38.529829,42.205719,45.583937,0.000000,0.000000,0.000000,0.000000,64.892844,68.467599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.707506
11.98,0.381364,0.229690,0.278509,0.463984,0.819893,1.467875,2.330324,3.524704,4.825297,7.019550,9.125829,12.350439,15.408174,19.966348,23.847311,29.714835,34.053319,37.691288,47.354509,56.138206,60.045943,67.002344,73.980327,84.593380,92.638329,104.784957,113.402566,129.037657,134.062240,145.685615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.235608,38.354858,42.014144,45.377254,0.000000,0.000000,0.000000,0.000000,64.600257,68.159471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.195910
12.00,0.381327,0.229531,0.278000,0.462564,0.816676,1.461379,2.319385,3.507688,4.801697,6.985043,9.080924,12.289729,15.332778,19.869101,23.731733,29.571692,33.890363,37.512107,47.130875,55.874891,59.766470,66.692435,73.641090,84.208045,92.219102,104.313868,112.895778,128.464375,133.473111,145.054727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.075737,38.180970,41.823755,45.171850,0.000000,0.000000,0.000000,0.000000,64.309474,67.853241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.687425
12.02,0.381290,0.229372,0.277492,0.461151,0.813477,1.454922,2.308516,3.490783,4.778252,6.950763,9.036313,12.229418,15.257877,19.772488,23.616907,29.429476,33.728457,37.334074,46.908668,55.613247,59.488759,66.384471,73.303970,83.825102,91.802466,103.845676,112.392092,127.894588,132.887546,144.427614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.916855,38.008159,41.634545,44.967716,0.000000,0.000000,0.000000,0.000000,64.020482,67.548893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.182025
