keV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
30.94,0.000055,0.000618,0.003001,0.009705,0.023954,0.051498,0.091219,0.148326,0.214370,0.325202,0.439614,0.614843,0.790936,1.053378,1.290103,1.647762,1.932998,2.185214,2.805742,3.394409,3.704843,4.212960,4.748150,5.521928,6.161573,7.086172,7.796795,9.029199,9.551718,10.597324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.890216,19.238543,20.825496,22.238997,0.000000,0.000000,0.000000,0.000000,29.962323,31.202851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.269284
30.96,0.000055,0.000617,0.002995,0.009684,0.023902,0.051388,0.091025,0.148012,0.213920,0.324524,0.438702,0.613577,0.789318,1.051234,1.287495,1.644448,1.929130,2.180870,2.800191,3.387732,3.697594,4.204753,4.738946,5.511280,6.149756,7.072645,7.781979,9.012128,9.533753,10.577468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.857769,19.203849,20.788128,22.199286,0.000000,0.000000,0.000000,0.000000,29.909806,31.148524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.254247
30.98,0.000055,0.000616,0.002988,0.009663,0.023851,0.051278,0.090831,0.147699,0.213471,0.323847,0.437793,0.612315,0.787704,1.049096,1.284893,1.641143,1.925272,2.176538,2.794654,3.381072,3.690363,4.196567,4.729767,5.500659,6.137969,7.059153,7.767200,8.995100,9.515834,10.557662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.825401,19.169240,20.750851,22.159671,0.000000,0.000000,0.000000,0.000000,29.857415,31.094325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.239248
31.00,0.000055,0.000614,0.002982,0.009642,0.023799,0.051168,0.090637,0.147387,0.213023,0.323173,0.436887,0.611057,0.786094,1.046963,1.282298,1.637846,1.921424,2.172217,2.789132,3.374430,3.683152,4.188403,4.720611,5.490065,6.126212,7.045696,7.752459,8.978116,9.497960,10.537906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.793112,19.134716,20.713665,22.120152,0.000000,0.000000,0.000000,0.000000,29.805149,31.040257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.224285
31.02,0.000055,0.000613,0.002975,0.009621,0.023748,0.051058,0.090445,0.147076,0.212577,0.322500,0.435983,0.609801,0.784488,1.044836,1.279710,1.634559,1.917586,2.167907,2.783624,3.367804,3.675959,4.180260,4.711478,5.479499,6.114486,7.032273,7.737756,8.961174,9.480131,10.518199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.760903,19.100276,20.676569,22.080729,0.000000,0.000000,0.000000,0.000000,29.753009,30.986316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.209359
31.04,0.000055,0.000612,0.002969,0.009600,0.023697,0.050949,0.090252,0.146766,0.212131,0.321829,0.435082,0.608549,0.782887,1.042715,1.277129,1.631280,1.913759,2.163609,2.778130,3.361197,3.668785,4.172138,4.702370,5.468959,6.102789,7.018884,7.723090,8.944276,9.462346,10.498542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.728772,19.065920,20.639564,22.041402,0.000000,0.000000,0.000000,0.000000,29.700993,30.932505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.194469
31.06,0.000055,0.000610,0.002962,0.009579,0.023646,0.050840,0.090061,0.146457,0.211687,0.321159,0.434183,0.607301,0.781290,1.040600,1.274555,1.628010,1.909941,2.159322,2.772651,3.354606,3.661630,4.164037,4.693284,5.458447,6.091122,7.005529,7.708461,8.927420,9.444607,10.478935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.696721,19.031648,20.602649,22.002170,0.000000,0.000000,0.000000,0.000000,29.649101,30.878821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.179617
31.08,0.000055,0.000609,0.002956,0.009559,0.023595,0.050731,0.089869,0.146148,0.211245,0.320492,0.433286,0.606056,0.779697,1.038490,1.271988,1.624748,1.906134,2.155046,2.767186,3.348033,3.654493,4.155957,4.684222,5.447962,6.079486,6.992208,7.693869,8.910606,9.426912,10.459376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.664748,18.997460,20.565823,21.963033,0.000000,0.000000,0.000000,0.000000,29.597334,30.825265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.164800
31.10,0.000054,0.000608,0.002949,0.009538,0.023544,0.050623,0.089679,0.145841,0.210803,0.319826,0.432392,0.604814,0.778109,1.036386,1.269428,1.621495,1.902336,2.150781,2.761736,3.341476,3.647374,4.147898,4.675184,5.437503,6.067878,6.978921,7.679314,8.893835,9.409262,10.439867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.632853,18.963355,20.529087,21.923991,0.000000,0.000000,0.000000,0.000000,29.545690,30.771836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.150020
31.12,0.000054,0.000606,0.002943,0.009517,0.023493,0.050515,0.089489,0.145534,0.210363,0.319162,0.431500,0.603576,0.776525,1.034287,1.266874,1.618251,1.898549,2.146527,2.756300,3.334937,3.640274,4.139859,4.666168,5.427072,6.056301,6.965668,7.664797,8.877107,9.391656,10.420407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.601036,18.929333,20.492440,21.885043,0.000000,0.000000,0.000000,0.000000,29.494169,30.718534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.135277
31.14,0.000054,0.000605,0.002936,0.009497,0.023443,0.050407,0.089299,0.145228,0.209923,0.318500,0.430611,0.602340,0.774945,1.032194,1.264327,1.615015,1.894772,2.142285,2.750878,3.328415,3.633193,4.131841,4.657176,5.416667,6.044753,6.952448,7.650315,8.860420,9.374095,10.400995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.569297,18.895394,20.455882,21.846190,0.000000,0.000000,0.000000,0.000000,29.442772,30.665359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.120569
31.16,0.000054,0.000604,0.002930,0.009476,0.023393,0.050300,0.089110,0.144923,0.209485,0.317840,0.429724,0.601109,0.773370,1.030106,1.261787,1.611788,1.891004,2.138054,2.745470,3.321909,3.626129,4.123844,4.648207,5.406288,6.033234,6.939262,7.635871,8.843776,9.356577,10.381632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.537636,18.861538,20.419413,21.807430,0.000000,0.000000,0.000000,0.000000,29.391496,30.612309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.105897
31.18,0.000054,0.000602,0.002923,0.009455,0.023342,0.050193,0.088921,0.144619,0.209049,0.317182,0.428839,0.599880,0.771798,1.028024,1.259254,1.608569,1.887247,2.133834,2.740076,3.315421,3.619084,4.115868,4.639261,5.395937,6.021745,6.926109,7.621463,8.827173,9.339104,10.362317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.506052,18.827764,20.383032,21.768764,0.000000,0.000000,0.000000,0.000000,29.340343,30.559386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.091262
31.20,0.000054,0.000601,0.002917,0.009435,0.023292,0.050086,0.088733,0.144315,0.208613,0.316525,0.427957,0.598655,0.770231,1.025948,1.256727,1.605359,1.883499,2.129624,2.734696,3.308949,3.612057,4.107912,4.630337,5.385611,6.010285,6.912990,7.607091,8.810613,9.321674,10.343051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.474545,18.794072,20.346739,21.730191,0.000000,0.000000,0.000000,0.000000,29.289312,30.506588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.076662
31.22,0.000054,0.000600,0.002911,0.009415,0.023243,0.049979,0.088546,0.144012,0.208179,0.315870,0.427077,0.597433,0.768668,1.023877,1.254207,1.602158,1.879761,2.125426,2.729330,3.302494,3.605048,4.099977,4.621437,5.375312,5.998854,6.899904,7.592756,8.794094,9.304288,10.323832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.443115,18.760461,20.310534,21.691711,0.000000,0.000000,0.000000,0.000000,29.238402,30.453914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.062098
31.24,0.000054,0.000598,0.002904,0.009394,0.023193,0.049873,0.088359,0.143711,0.207746,0.315217,0.426200,0.596214,0.767109,1.021812,1.251694,1.598964,1.876033,2.121239,2.723978,3.296056,3.598058,4.092061,4.612560,5.365039,5.987452,6.886851,7.578457,8.777616,9.286945,10.304662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.411761,18.726933,20.274416,21.653324,0.000000,0.000000,0.000000,0.000000,29.187612,30.401365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.047569
31.26,0.000053,0.000597,0.002898,0.009374,0.023143,0.049767,0.088172,0.143410,0.207313,0.314566,0.425325,0.594999,0.765554,1.019752,1.249187,1.595779,1.872315,2.117063,2.718640,3.289635,3.591085,4.084167,4.603705,5.354793,5.976079,6.873831,7.564193,8.761180,9.269646,10.285540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.380484,18.693486,20.238386,21.615029,0.000000,0.000000,0.000000,0.000000,29.136944,30.348941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.033076
31.28,0.000053,0.000596,0.002892,0.009354,0.023094,0.049661,0.087986,0.143110,0.206883,0.313916,0.424452,0.593787,0.764004,1.017697,1.246687,1.592603,1.868606,2.112897,2.713316,3.283230,3.584130,4.076292,4.594873,5.344572,5.964735,6.860844,7.549966,8.744785,9.252390,10.266465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.349283,18.660119,20.202443,21.576827,0.000000,0.000000,0.000000,0.000000,29.086396,30.296640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.018618
31.30,0.000053,0.000594,0.002886,0.009334,0.023044,0.049556,0.087801,0.142810,0.206453,0.313269,0.423582,0.592578,0.762457,1.015649,1.244193,1.589435,1.864908,2.108743,2.708006,3.276841,3.577194,4.068438,4.586063,5.334378,5.953419,6.847890,7.535775,8.728431,9.235177,10.247438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.318158,18.626834,20.166586,21.538716,0.000000,0.000000,0.000000,0.000000,29.035968,30.244463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.004195
31.32,0.000053,0.000593,0.002879,0.009314,0.022995,0.049451,0.087616,0.142512,0.206024,0.312623,0.422714,0.591372,0.760915,1.013605,1.241706,1.586275,1.861218,2.104599,2.702710,3.270470,3.570275,4.060604,4.577276,5.324210,5.942133,6.834969,7.521619,8.712118,9.218007,10.228458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.287109,18.593629,20.130816,21.500697,0.000000,0.000000,0.000000,0.000000,28.985659,30.192409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.989808
31.34,0.000053,0.000592,0.002873,0.009294,0.022946,0.049346,0.087431,0.142214,0.205597,0.311978,0.421848,0.590170,0.759377,1.011567,1.239226,1.583123,1.857539,2.100466,2.697427,3.264114,3.563374,4.052790,4.568511,5.314067,5.930874,6.822080,7.507499,8.695847,9.200880,10.209525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.256135,18.560505,20.095132,21.462769,0.000000,0.000000,0.000000,0.000000,28.935470,30.140478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.975455
31.36,0.000053,0.000590,0.002867,0.009274,0.022897,0.049241,0.087247,0.141917,0.205171,0.311336,0.420985,0.588971,0.757842,1.009534,1.236752,1.579980,1.853869,2.096344,2.692158,3.257775,3.556490,4.044996,4.559769,5.303950,5.919645,6.809223,7.493415,8.679615,9.183796,10.190640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.225236,18.527460,20.059535,21.424932,0.000000,0.000000,0.000000,0.000000,28.885399,30.088669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.961137
31.38,0.000053,0.000589,0.002861,0.009254,0.022848,0.049137,0.087064,0.141621,0.204746,0.310695,0.420124,0.587775,0.756312,1.007507,1.234285,1.576845,1.850209,2.092232,2.686902,3.251452,3.549624,4.037222,4.551049,5.293859,5.908444,6.796399,7.479365,8.663425,9.166754,10.171801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.194412,18.494496,20.024022,21.387186,0.000000,0.000000,0.000000,0.000000,28.835447,30.036982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.946855
31.40,0.000053,0.000588,0.002854,0.009234,0.022800,0.049033,0.086881,0.141326,0.204322,0.310056,0.419265,0.586582,0.754786,1.005485,1.231824,1.573718,1.846558,2.088131,2.681661,3.245146,3.542776,4.029467,4.542351,5.283793,5.897271,6.783608,7.465352,8.647275,9.149755,10.153009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.163663,18.461611,19.988596,21.349531,0.000000,0.000000,0.000000,0.000000,28.785613,29.985416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.932607
31.42,0.000053,0.000587,0.002848,0.009214,0.022751,0.048929,0.086699,0.141031,0.203899,0.309418,0.418409,0.585392,0.753264,1.003468,1.229370,1.570599,1.842917,2.084041,2.676432,3.238856,3.535946,4.021733,4.533675,5.273753,5.886126,6.770848,7.451373,8.631165,9.132798,10.134264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.132988,18.428805,19.953254,21.311966,0.000000,0.000000,0.000000,0.000000,28.735897,29.933972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.918393
31.44,0.000052,0.000585,0.002842,0.009194,0.022703,0.048826,0.086517,0.140738,0.203477,0.308783,0.417555,0.584206,0.751747,1.001457,1.226922,1.567489,1.839285,2.079961,2.671218,3.232582,3.529132,4.014018,4.525022,5.263739,5.875009,6.758121,7.437429,8.615096,9.115884,10.115566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.102388,18.396079,19.917997,21.274490,0.000000,0.000000,0.000000,0.000000,28.686298,29.882649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.904214
31.46,0.000052,0.000584,0.002836,0.009175,0.022654,0.048723,0.086335,0.140445,0.203057,0.308149,0.416703,0.583022,0.750233,0.999451,1.224480,1.564387,1.835663,2.075892,2.666016,3.226324,3.522337,4.006323,4.516390,5.253750,5.863921,6.745426,7.423520,8.599067,9.099011,10.096913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.071862,18.363431,19.882825,21.237104,0.000000,0.000000,0.000000,0.000000,28.636816,29.831447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.890070
31.48,0.000052,0.000583,0.002830,0.009155,0.022606,0.048620,0.086154,0.140153,0.202638,0.307516,0.415853,0.581842,0.748723,0.997450,1.222045,1.561292,1.832050,2.071834,2.660829,3.220082,3.515559,3.998648,4.507781,5.243786,5.852860,6.732762,7.409646,8.583077,9.082180,10.078307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.041410,18.330862,19.847738,21.199808,0.000000,0.000000,0.000000,0.000000,28.587451,29.780364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.875959
31.50,0.000052,0.000581,0.002824,0.009135,0.022558,0.048518,0.085974,0.139861,0.202219,0.306886,0.415006,0.580665,0.747217,0.995455,1.219616,1.558206,1.828446,2.067786,2.655654,3.213857,3.508798,3.990992,4.499193,5.233847,5.841828,6.720131,7.395807,8.567128,9.065391,10.059747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.011031,18.298372,19.812734,21.162601,0.000000,0.000000,0.000000,0.000000,28.538202,29.729402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.861883
31.52,0.000052,0.000580,0.002818,0.009116,0.022510,0.048415,0.085794,0.139571,0.201802,0.306257,0.414161,0.579491,0.745715,0.993464,1.217194,1.555128,1.824852,2.063748,2.650493,3.207647,3.502054,3.983356,4.490627,5.223933,5.830823,6.707531,7.382002,8.551218,9.048644,10.041233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.980725,18.265959,19.777815,21.125483,0.000000,0.000000,0.000000,0.000000,28.489070,29.678558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.847841
31.54,0.000052,0.000579,0.002812,0.009096,0.022463,0.048313,0.085614,0.139281,0.201386,0.305630,0.413318,0.578320,0.744217,0.991479,1.214778,1.552058,1.821268,2.059721,2.645345,3.201453,3.495328,3.975739,4.482082,5.214045,5.819846,6.694962,7.368232,8.535348,9.031938,10.022765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.950493,18.233625,19.742979,21.088453,0.000000,0.000000,0.000000,0.000000,28.440053,29.627834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.833833
31.56,0.000052,0.000578,0.002806,0.009077,0.022415,0.048212,0.085435,0.138992,0.200972,0.305004,0.412477,0.577152,0.742723,0.989500,1.212368,1.548996,1.817692,2.055705,2.640210,3.195275,3.488618,3.968142,4.473560,5.204181,5.808896,6.682425,7.354497,8.519517,9.015274,10.004342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.920334,18.201368,19.708226,21.051512,0.000000,0.000000,0.000000,0.000000,28.391151,29.577229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.819858
31.58,0.000052,0.000576,0.002800,0.009057,0.022367,0.048110,0.085257,0.138704,0.200558,0.304381,0.411639,0.575988,0.741233,0.987525,1.209965,1.545942,1.814126,2.051698,2.635089,3.189113,3.481926,3.960563,4.465059,5.194342,5.797974,6.669920,7.340795,8.503726,8.998651,9.985965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.890247,18.169189,19.673557,21.014658,0.000000,0.000000,0.000000,0.000000,28.342364,29.526742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.805918
31.60,0.000052,0.000575,0.002794,0.009038,0.022320,0.048009,0.085079,0.138417,0.200145,0.303758,0.410803,0.574826,0.739747,0.985556,1.207568,1.542896,1.810569,2.047702,2.629981,3.182967,3.475251,3.953004,4.456579,5.184529,5.787079,6.657446,7.327128,8.487974,8.982069,9.967633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.860233,18.137086,19.638971,20.977893,0.000000,0.000000,0.000000,0.000000,28.293692,29.476374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.792011
31.62,0.000051,0.000574,0.002788,0.009019,0.022273,0.047908,0.084901,0.138130,0.199734,0.303138,0.409969,0.573668,0.738265,0.983592,1.205177,1.539857,1.807021,2.043717,2.624886,3.176836,3.468593,3.945465,4.448121,5.174739,5.776212,6.645003,7.313495,8.472261,8.965528,9.949347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.830291,18.105061,19.604467,20.941215,0.000000,0.000000,0.000000,0.000000,28.245135,29.426123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.778138
31.64,0.000051,0.000573,0.002782,0.009000,0.022226,0.047808,0.084724,0.137844,0.199323,0.302519,0.409138,0.572512,0.736786,0.981632,1.202793,1.536827,1.803483,2.039741,2.619804,3.170721,3.461952,3.937944,4.439685,5.164975,5.765372,6.632591,7.299895,8.456587,8.949028,9.931105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.800422,18.073113,19.570045,20.904624,0.000000,0.000000,0.000000,0.000000,28.196691,29.375989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.764298
31.66,0.000051,0.000571,0.002776,0.008980,0.022179,0.047707,0.084548,0.137559,0.198914,0.301902,0.408308,0.571360,0.735312,0.979679,1.200414,1.533805,1.799954,2.035776,2.614735,3.164622,3.455328,3.930443,4.431269,5.155235,5.754559,6.620210,7.286330,8.440952,8.932569,9.912909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.770624,18.041241,19.535706,20.868120,0.000000,0.000000,0.000000,0.000000,28.148361,29.325972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.750491
31.68,0.000051,0.000570,0.002770,0.008961,0.022132,0.047607,0.084372,0.137275,0.198506,0.301286,0.407481,0.570211,0.733841,0.977730,1.198042,1.530790,1.796433,2.031821,2.609679,3.158538,3.448721,3.922960,4.422875,5.145520,5.743773,6.607860,7.272798,8.425356,8.916150,9.894757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.740897,18.009445,19.501448,20.831703,0.000000,0.000000,0.000000,0.000000,28.100144,29.276072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.736718
31.70,0.000051,0.000569,0.002764,0.008942,0.022085,0.047508,0.084196,0.136992,0.198099,0.300672,0.406656,0.569065,0.732375,0.975786,1.195676,1.527783,1.792922,2.027876,2.604636,3.152470,3.442130,3.915497,4.414502,5.135829,5.733014,6.595541,7.259300,8.409798,8.899772,9.876650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.711243,17.977726,19.467272,20.795372,0.000000,0.000000,0.000000,0.000000,28.052040,29.226289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.722978
31.72,0.000051,0.000568,0.002758,0.008923,0.022039,0.047408,0.084021,0.136709,0.197693,0.300060,0.405833,0.567921,0.730912,0.973848,1.193316,1.524784,1.789420,2.023942,2.599606,3.146417,3.435556,3.908052,4.406150,5.126162,5.722283,6.583252,7.245836,8.394279,8.883434,9.858588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.681659,17.946082,19.433178,20.759128,0.000000,0.000000,0.000000,0.000000,28.004049,29.176621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.709271
31.74,0.000051,0.000567,0.002752,0.008904,0.021992,0.047309,0.083846,0.136427,0.197288,0.299450,0.405013,0.566781,0.729453,0.971914,1.190963,1.521793,1.785927,2.020017,2.594589,3.140380,3.428999,3.900626,4.397820,5.116520,5.711578,6.570995,7.232405,8.378798,8.867137,9.840569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.652146,17.914514,19.399165,20.722970,0.000000,0.000000,0.000000,0.000000,27.956170,29.127069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.695597
31.76,0.000051,0.000565,0.002746,0.008885,0.021946,0.047210,0.083672,0.136146,0.196884,0.298841,0.404194,0.565644,0.727998,0.969986,1.188615,1.518809,1.782443,2.016103,2.589584,3.134358,3.422459,3.893219,4.389510,5.106902,5.700899,6.558767,7.219007,8.363355,8.850879,9.822596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.622704,17.883021,19.365232,20.686897,0.000000,0.000000,0.000000,0.000000,27.908403,29.077632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.681956
31.78,0.000051,0.000564,0.002740,0.008867,0.021900,0.047111,0.083498,0.135865,0.196481,0.298233,0.403378,0.564510,0.726546,0.968062,1.186274,1.515834,1.778968,2.012198,2.584593,3.128351,3.415935,3.885831,4.381221,5.097307,5.690248,6.546570,7.205643,8.347951,8.834662,9.804666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.593333,17.851603,19.331380,20.650910,0.000000,0.000000,0.000000,0.000000,27.860747,29.028310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.668347
31.80,0.000050,0.000563,0.002734,0.008848,0.021854,0.047013,0.083325,0.135585,0.196080,0.297627,0.402564,0.563379,0.725099,0.966144,1.183938,1.512866,1.775502,2.008304,2.579614,3.122360,3.409427,3.878461,4.372953,5.087737,5.679623,6.534404,7.192311,8.332585,8.818485,9.786780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.564032,17.820260,19.297609,20.615007,0.000000,0.000000,0.000000,0.000000,27.813203,28.979103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.654771
31.82,0.000050,0.000562,0.002728,0.008829,0.021808,0.046915,0.083152,0.135306,0.195679,0.297023,0.401752,0.562250,0.723655,0.964230,1.181609,1.509905,1.772045,2.004419,2.574648,3.116383,3.402936,3.871110,4.364706,5.078191,5.669024,6.522268,7.179013,8.317256,8.802347,9.768938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.534801,17.788992,19.263918,20.579190,0.000000,0.000000,0.000000,0.000000,27.765770,28.930010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.641228
31.84,0.000050,0.000560,0.002723,0.008810,0.021762,0.046817,0.082980,0.135028,0.195279,0.296421,0.400942,0.561125,0.722215,0.962322,1.179286,1.506952,1.768597,2.000545,2.569694,3.110422,3.396462,3.863778,4.356479,5.068669,5.658452,6.510161,7.165748,8.301966,8.786249,9.751140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.505640,17.757799,19.230307,20.543458,0.000000,0.000000,0.000000,0.000000,27.718447,28.881031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.627717
31.86,0.000050,0.000559,0.002717,0.008792,0.021716,0.046719,0.082808,0.134751,0.194881,0.295820,0.400134,0.560003,0.720779,0.960418,1.176968,1.504007,1.765157,1.996680,2.564753,3.104477,3.390004,3.856464,4.348274,5.059171,5.647906,6.498085,7.152515,8.286713,8.770190,9.733385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.476548,17.726679,19.196775,20.507810,0.000000,0.000000,0.000000,0.000000,27.671235,28.832166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.614238
31.88,0.000050,0.000558,0.002711,0.008773,0.021671,0.046622,0.082637,0.134474,0.194484,0.295220,0.399329,0.558883,0.719347,0.958520,1.174657,1.501070,1.761727,1.992826,2.559825,3.098546,3.383562,3.849168,4.340088,5.049696,5.637387,6.486039,7.139315,8.271498,8.754171,9.715674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.447526,17.695634,19.163323,20.472246,0.000000,0.000000,0.000000,0.000000,27.624132,28.783413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.600792
